,Unnamed: 0,Well ID,S.No,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb),Water Hardness Score,Water Quality,STATE_A&N Islands,STATE_Andhra Pradesh,STATE_Arunachal Pradesh,STATE_Assam,STATE_Bihar,STATE_Chandigarh,STATE_Chhattisgarh,STATE_Delhi,STATE_Gujarat,STATE_Haryana,STATE_Himanchal Pradesh,STATE_Jammu & Kashmir,STATE_Jharkhand,STATE_Madhya Pradesh,STATE_Maharashtra,STATE_Meghalaya,STATE_Odisha,STATE_Punjab,STATE_RAJASTHAN,STATE_TAMIL NADU,STATE_Telangana,STATE_Tripura,STATE_Uttar Pradesh,STATE_Uttrakhand,STATE_West Bengal
2275,2275,W240223082190401,3470,Singrauli,Waidhan,Jamgadi,5.404333229084318e-05,7.356397397818555e-07,0.5,0.0034380875637926,0.0,0.0255874673629242,0.0007713498622589,0.0005357142857142,0.004,0.0,0.0064173083975064,0.009861932938856,0.0215703192407247,0.0017743604909064,0.0,0.0,0.0427046263345195,0.0042177258478198,0.6232155163926358,0.1130931412341112,Safe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2276,2276,W240250082152101,3471,Singrauli,Waidhan,Jattha Tola,5.406726417925285e-05,7.348125535825395e-07,0.75,0.0204942250872951,0.0,0.1973890339425587,0.0027548209366391,0.0016071428571428,0.0062857142857142,0.0,0.0513384671800513,0.1005917159763313,0.0250215703192407,0.0057666715954458,0.0047449584816132,0.0,0.0854092526690391,0.0277571957822741,0.6232155163926358,0.3540677282497151,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2277,2277,W242341082143801,3472,Singrauli,Deosar,Karthua,5.525702091733372e-05,7.346498284285758e-07,0.75,0.0147193123824872,0.0,0.0762402088772846,0.0084848484848484,0.0010714285714285,0.02,0.0,0.0256692335900256,0.0453648915187376,0.0250215703192407,0.0085760757060476,0.0035587188612099,0.0,0.1138790035587188,0.0197777144485608,0.6232155163926358,0.2160006671057308,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2278,2278,W241604082203301,3473,Singrauli,Deosar,Kohara Khoh,5.482282808475823e-05,7.359923109487771e-07,0.75,0.0109051839914047,0.0,0.0830287206266318,0.0022038567493112,0.0017857142857142,0.0142857142857142,0.0,0.0247524752475247,0.0414201183431952,0.0258843830888697,0.0038444477302972,0.0023724792408066,0.0,0.0711743772241992,0.0145340552864063,0.6232155163926358,0.2096762665223537,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2279,2279,W235644082290601,3474,Singrauli,Waidhan,Koyal Khunth,5.37219612179133e-05,7.379043315078518e-07,0.75,0.0179425194735428,0.0,0.1368146214099216,0.0071625344352617,0.0008928571428571,0.0057142857142857,0.0,0.0403373670700403,0.0650887573964497,0.0310612597066436,0.0069495785893834,0.0035587188612099,0.0,0.0818505338078291,0.0242234254773439,0.6232155163926358,0.290073058288363,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2280,2280,W235350082301001,3475,Singrauli,Waidhan,Mara,5.355443799904557e-05,7.381484192387976e-07,0.75,0.0233145312919688,0.0,0.1624020887728459,0.0101377410468319,0.00125,0.02,0.0,0.0623395672900623,0.1242603550295858,0.0250215703192407,0.005175218098477,0.0094899169632265,0.0,0.099644128113879,0.0316329438586491,0.6232155163926358,0.4132393258828513,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2281,2281,W233952080563701,3476,Singrauli,Deosar,Parasi,5.407068302045423e-05,7.318835008111912e-07,0.75,0.0174321783507923,0.0,0.1368146214099216,0.0033057851239669,0.0010714285714285,0.0297142857142857,0.0,0.0485881921525485,0.0848126232741617,0.0301984469370146,0.0032529942333284,0.0023724792408066,0.0,0.1067615658362989,0.0235394699344542,0.6232155163926358,0.3358451906271641,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2282,2282,W240223082121401,3477,Singrauli,Deosar,Sarai,5.404675113204456e-05,7.341494485801372e-07,0.75,0.0191243620735965,0.046875,0.1274151436031331,0.0062809917355371,0.0017857142857142,0.0142857142857142,0.0,0.0421708837550421,0.0848126232741617,0.0232959447799827,0.0078367588348366,0.0059311981020166,0.0,0.1067615658362989,0.0258763180393274,0.6232155163926358,0.3075449317833333,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2283,2283,W244522079030001,3478,Tikamgarh,Baldeogarh,Baldeogarh,5.649122259103256e-05,6.913242561857136e-07,0.75,0.0242277733011012,0.0,0.1994778067885117,0.0076033057851239,0.0042857142857142,0.0142857142857142,0.0,0.0676567656765676,0.0838264299802761,0.0526315789473684,0.0068017152151412,0.0011862396204033,0.0,0.1032028469750889,0.0328868623539469,0.6232155163926358,0.4253555486349006,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2284,2284,W250731079054001,3479,Tikamgarh,Palera,Bamori1,5.777499746215144e-05,6.91915490911782e-07,0.5,0.0253827558420628,0.0,0.212532637075718,0.0079338842975206,0.0032142857142857,0.0148571428571428,0.0,0.0722405573890722,0.1035502958579881,0.0474547023295944,0.0072453053378678,0.0023724792408066,0.0448430493273542,0.1245551601423487,0.0344827586206896,0.6232155163926358,0.4534400191963073,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2285,2285,W211839083565001,3480,Tikamgarh,Tikamgarh,Baragaon,5.5869677260621354e-05,6.909106630860556e-07,0.5,0.0271823798012355,0.0,0.218798955613577,0.0059504132231404,0.0026785714285714,0.0497142857142857,0.0,0.0768243491015768,0.1252465483234714,0.0414150129421915,0.005914534969688,0.0011862396204033,0.0,0.1138790035587188,0.0369905956112852,0.6232155163926358,0.4829179238716636,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2286,2286,W245512078501901,3481,Tikamgarh,Jatara,Bawri,5.705191254805919e-05,6.884630055618501e-07,0.75,0.0118721461187214,0.0,0.0966057441253263,0.003526170798898,0.0021428571428571,0.0028571428571428,0.0,0.0297029702970297,0.0414201183431952,0.0319240724762726,0.0041401744787816,0.0023724792408066,0.0,0.099644128113879,0.015844970076945,0.6232155163926358,0.2344389930107056,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2287,2287,W251147078414601,3482,Tikamgarh,Prithvipur,Beer Sagar,5.799551271964058e-05,6.865238641437814e-07,0.5,0.0164383561643835,0.0,0.1321148825065274,0.0046280991735537,0.0026785714285714,0.0148571428571428,0.0,0.0407040704070407,0.0641025641025641,0.0327868852459016,0.0056188082212036,0.0011862396204033,0.0,0.1387900355871886,0.0221715588486748,0.6232155163926358,0.2946826397646068,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2288,2288,W123500075021101,3483,Tikamgarh,Jatara,Bela,5.759208945787751e-05,6.9516185773336e-07,0.5,0.0164383561643835,0.0,0.1671018276762402,0.0007713498622589,0.0042857142857142,0.0045714285714285,0.0,0.0388705537220388,0.0581854043392505,0.0336496980155306,0.006653851840899,0.0023724792408066,0.0,0.0782918149466192,0.0221715588486748,0.6232155163926358,0.2834272727118017,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2289,2289,W250654078473001,3484,Tikamgarh,Prithvipur,Birorakhet,5.771858658232863e-05,6.878256653754919e-07,0.75,0.0151759333870534,0.0,0.1383812010443864,0.0024242424242424,0.0021428571428571,0.0034285714285714,0.0,0.0379537953795379,0.0641025641025641,0.0293356341673856,0.0048794913499926,0.0023724792408066,0.0,0.1245551601423487,0.0204046736962097,0.6232155163926358,0.2805325103426912,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2290,2290,W245816078502201,3485,Tikamgarh,Jatara,Digaura,5.72266153334498e-05,6.884684297336489e-07,0.5,0.0346226161697555,0.0,0.218798955613577,0.0166391184573002,0.0039285714285714,0.0457142857142857,0.0,0.0731573157315731,0.1035502958579881,0.0483175150992234,0.0174478781605796,0.0023724792408066,0.0448430493273542,0.1245551601423487,0.0472499287546309,0.6232155163926358,0.4569775515517861,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2291,2291,W250011079025101,3486,Tikamgarh,Jatara,Jatara,5.7332257526572495e-05,6.912754386395246e-07,0.75,0.0154445339779747,0.0,0.1446475195822454,0.0027548209366391,0.0008928571428571,0.0114285714285714,0.0,0.037037037037037,0.0621301775147929,0.0293356341673856,0.006653851840899,0.0011862396204033,0.0089686098654708,0.1032028469750889,0.0208036477628954,0.6232155163926358,0.2756015438732632,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2292,2292,W244151078475401,3487,Tikamgarh,Tikamgarh,Kundeshwar,5.6292246033112146e-05,6.879233004678701e-07,0.5,0.0286865431103948,0.0,0.2381201044386423,0.0114600550964187,0.0021428571428571,0.008,0.0,0.074074074074074,0.1153846153846153,0.0431406384814495,0.0106461629454384,0.0011862396204033,0.0,0.1316725978647686,0.0390424622399544,0.6232155163926358,0.4653381562354811,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2293,2293,W250418078522301,3488,Tikamgarh,Jatara,Ladhaura,5.757226017890949e-05,6.888765986615081e-07,0.5,0.0466022025248455,0.0,0.2605744125326371,0.0218181818181818,0.0075,0.0925714285714285,0.0,0.0834250091675834,0.1370808678500986,0.0422778257118205,0.0289812213514712,0.0023724792408066,0.0,0.1459074733096085,0.0637788543744656,0.6232155163926358,0.5160412550437106,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2294,2294,W245011078595001,3489,Tikamgarh,Tikamgarh,Majna,5.67647298871431e-05,6.906055534223735e-07,0.5,0.0347837765243083,0.0,0.2767624020887728,0.0095867768595041,0.0021428571428571,0.0491428571428571,0.0,0.101026769343601,0.1617357001972386,0.0491803278688524,0.0085760757060476,0.0023724792408066,0.0,0.1245551601423487,0.0474779139355941,0.6232155163926358,0.6059785947553913,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2295,2295,W230530080300001,3490,Tikamgarh,Baldeogarh,Manikpur,5.680575598155968e-05,6.929650681548487e-07,0.75,0.0193392425463336,0.0,0.1801566579634464,0.0016528925619834,0.0026785714285714,0.0262857142857142,0.0,0.0509717638430509,0.0641025641025641,0.0440034512510785,0.0060623983439302,0.0011862396204033,0.0134529147982062,0.1032028469750889,0.0261612995155314,0.6232155163926358,0.3406705603858321,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2296,2296,W244740078554201,3491,Tikamgarh,Tikamgarh,Mawai,5.662113855668507e-05,6.896698837870817e-07,0.5,0.0089981197958635,0.0,0.048041775456919,0.0029752066115702,0.0017857142857142,0.024,0.0,0.024019068573524,0.0374753451676528,0.0276100086281277,0.0026615407363596,0.0011862396204033,0.0448430493273542,0.1103202846975088,0.0119122257053291,0.6232155163926358,0.2068893982944555,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2297,2297,W251517078402401,3492,Tikamgarh,Prithvipur,Nengawan,5.8197224350522086e-05,6.86211974265351e-07,0.5,0.0373354821380607,0.0,0.2605744125326371,0.0142148760330578,0.0014285714285714,0.0651428571428571,0.0,0.0916758342500916,0.1370808678500986,0.0517687661777394,0.0136034304302824,0.0023724792408066,0.0448430493273542,0.1209964412811387,0.0510116842405243,0.6232155163926358,0.554954110953978,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2298,2298,W252041078480401,3493,Tikamgarh,Niwari,Niwari New,5.850492005864645e-05,6.879477092409647e-07,0.5,0.0326349717969379,0.0,0.2412532637075718,0.0087052341597796,0.0033928571428571,0.068,0.0,0.0843417675100843,0.1291913214990138,0.0474547023295944,0.0097589826999852,0.0094899169632265,0.0448430493273542,0.099644128113879,0.0445141065830721,0.6232155163926358,0.5175425832988716,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2299,2299,W252058078382801,3494,Tikamgarh,Niwari,Orchha,5.851859542345198e-05,6.857780405214475e-07,0.5,0.0358850389470856,0.0,0.3054830287206266,0.0084848484848484,0.0025,0.048,0.0,0.0935093509350935,0.1499013806706114,0.0474547023295944,0.0115333431908916,0.0023724792408066,0.0,0.1032028469750889,0.0489598176118552,0.6232155163926358,0.5693177312278656,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2300,2300,W250125079141501,3495,Tikamgarh,Palera,Palera,5.7407472033002896e-05,6.936891950899876e-07,0.5,0.0316411496105291,0.0,0.1770234986945169,0.0114600550964187,0.005,0.0742857142857142,0.0,0.0749908324165749,0.1232741617357002,0.0396893874029335,0.0130119769333136,0.0035587188612099,0.0448430493273542,0.1138790035587188,0.0431461954972926,0.6232155163926358,0.4709118926912778,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2301,2301,W251222078451401,3496,Tikamgarh,Prithvipur,Prithipur,5.8029701131654386e-05,6.873103690546065e-07,0.5,0.0444802578565672,0.0,0.3248041775456919,0.0142148760330578,0.0021428571428571,0.0862857142857143,0.0,0.0852585258525852,0.1370808678500986,0.0440034512510785,0.0254325003696584,0.0011862396204033,0.0,0.1316725978647686,0.0608150470219435,0.6232155163926358,0.5231163197546683,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2302,2302,W244438078501701,3497,Tikamgarh,Tikamgarh,Tikamgarh,5.645019649661598e-05,6.884494451323531e-07,0.5,0.0420359924791834,0.0,0.3185378590078329,0.0177410468319559,0.00375,0.0108571428571428,0.0,0.0713237990465713,0.1015779092702169,0.0474547023295944,0.027354724234807,0.0011862396204033,0.0,0.1494661921708185,0.0574522656027358,0.6232155163926358,0.4485090527268793,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2303,2303,W231838075473201,3498,Ujjain,Ghatia,Bachhukhera,5.155441589623721e-05,6.471308164550444e-07,0.75,0.0270480795057749,0.0,0.1232375979112271,0.0201652892561983,0.0039285714285714,0.0194285714285714,0.0,0.0212687935460212,0.0236686390532544,0.0319240724762726,0.0289812213514712,0.0023724792408066,0.0448430493273542,0.0818505338078291,0.0368196067255628,0.6232155163926358,0.1900602947858536,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2304,2304,W233610075453201,3499,Ujjain,Mahidpur,Baijnath,5.220638891334072e-05,6.462181995498975e-07,0.75,0.0296803652968036,0.0,0.2903394255874673,0.0044077134986225,0.0032142857142857,0.0222857142857142,0.0,0.0925925925925925,0.1518737672583826,0.0448662640207075,0.0060623983439302,0.0011862396204033,0.0448430493273542,0.1032028469750889,0.0404103733257338,0.6232155163926358,0.5636361006308572,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2305,2305,W231523075424001,3500,Ujjain,Ujjain,Chakrawada Grid,5.136637963016122e-05,6.460053008067949e-07,0.75,0.0301369863013698,0.0,0.2490861618798955,0.0087052341597796,0.0026785714285714,0.0405714285714285,0.0,0.0843417675100843,0.1114398422090729,0.0569456427955133,0.0099068460742274,0.0023724792408066,0.0448430493273542,0.0676156583629893,0.0410373325733827,0.6232155163926358,0.5120767409842868,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2306,2306,W230630075271001,3501,Ujjain,Badnagar,Chhoti Ghadsod,5.085857914651997e-05,6.425542121811011e-07,0.75,0.0232070910556003,0.0,0.1859007832898172,0.0033057851239669,0.005,0.0502857142857142,0.0961538461538461,0.0713237990465713,0.1114398422090729,0.0422778257118205,0.0045837646015082,0.0023724792408066,0.0,0.1209964412811387,0.0315189512681675,0.6232155163926358,0.4519386909411463,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2307,2307,W231516075485601,3502,Ujjain,Ujjain,Dabla Rehwari,5.1349285424154295e-05,6.47442706333475e-07,0.75,0.0190437818963201,0.0,0.0537859007832898,0.0188429752066115,0.0021428571428571,0.0034285714285714,0.0,0.0176017601760176,0.0216962524654832,0.0284728213977566,0.0183350584060328,0.0011862396204033,0.0448430493273542,0.092526690391459,0.0257623254488458,0.6232155163926358,0.17097919889451,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2308,2308,W232934075534201,3503,Ujjain,Tarana,Dablahardu,5.218006383609009e-05,6.485411011227308e-07,0.5,0.0328229922105828,0.0,0.3310704960835509,0.0033057851239669,0.0039285714285714,0.0217142857142857,0.0,0.0935093509350935,0.1637080867850098,0.0396893874029335,0.0085760757060476,0.0011862396204033,0.0,0.099644128113879,0.0447420917640353,0.6232155163926358,0.5719967053145518,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2309,2309,W233157075341501,3504,Ujjain,Mahidpur,Delchi Buzurg,5.230724472878148e-05,6.441380296650603e-07,0.75,0.0482943862476497,0.0,0.2997389033942558,0.0277685950413223,0.0080357142857142,0.0068571428571428,0.0,0.0379537953795379,0.0621301775147929,0.0301984469370146,0.0467248262605352,0.0023724792408066,0.0,0.1209964412811387,0.0661157024793388,0.6232155163926358,0.2791390762287421,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2310,2310,W232621075523401,3505,Ujjain,Mahidpur,Ghosla,5.198860872881271e-05,6.482834529622882e-07,0.75,0.0295997851195272,0.0,0.2365535248041775,0.0087052341597796,0.0048214285714285,0.0165714285714285,0.0,0.0731573157315731,0.1055226824457593,0.0474547023295944,0.0106461629454384,0.0023724792408066,0.0448430493273542,0.1245551601423487,0.0402963807352522,0.6232155163926358,0.4583709856657353,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2311,2311,W231359076010601,3506,Ujjain,Tarana,Kaiytha,5.1284327441328045e-05,6.366486044538763e-07,0.75,0.0792371743217835,0.0,0.7629242819843342,0.0163085399449035,0.0080357142857142,0.0314285714285714,0.0961538461538461,0.2268060139347268,0.3826429980276134,0.0759275237273511,0.0224752328848144,0.0047449584816132,0.0,0.1494661921708185,0.108805927614705,0.6232155163926358,1.267910342351173,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2312,2312,W232532075170001,3507,Ujjain,Khachrod,Khachrod1,5.194724075027598e-05,6.402339820128788e-07,0.5,0.0290625839376846,0.0,0.2052219321148825,0.01366391184573,0.0044642857142857,0.0154285714285714,0.0,0.0704070407040704,0.1035502958579881,0.0448662640207075,0.012568386810587,0.0106761565836298,0.0,0.1032028469750889,0.0395554288971216,0.6232155163926358,0.442827422129871,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2313,2313,W232355076004801,3508,Ujjain,Tarana,Khakri Sultan,5.186279537260186e-05,6.365496133185484e-07,0.5,0.0315605694332527,0.0,0.2516971279373368,0.0087052341597796,0.0019642857142857,0.0542857142857142,0.0,0.0843417675100843,0.1479289940828402,0.0379637618636755,0.009611119325743,0.0011862396204033,0.0,0.1530249110320284,0.043032202906811,0.6232155163926358,0.52547390884817,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2314,2314,W230926075372601,3509,Ujjain,Badnagar,Kharotia,5.1039880295429253e-05,6.449380950053822e-07,0.75,0.0355089981197958,0.0,0.3409921671018276,0.0062809917355371,0.0033928571428571,0.024,0.0,0.0944261092775944,0.155818540433925,0.0448662640207075,0.0106461629454384,0.0023724792408066,0.0,0.1032028469750889,0.0484468509546879,0.6232155163926358,0.5734980335697133,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2315,2315,W232742075474601,3510,Ujjain,Mahidpur,Khera Khajuria,5.2065190771723665e-05,6.472528603205173e-07,0.5,0.0261885576148267,0.0,0.2485639686684073,0.0033057851239669,0.0041071428571428,0.0137142857142857,0.0,0.0806747341400806,0.116370808678501,0.0500431406384814,0.0038444477302972,0.0023724792408066,0.0,0.1708185053380783,0.0356226845255058,0.6232155163926358,0.4961038983140262,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2316,2316,W233400075303001,3511,Ujjain,Mahidpur,Mahidpurroad,5.2426220402589574e-05,6.432932149073982e-07,0.75,0.0485092667203867,0.0,0.4203655352480417,0.0149862258953168,0.0098214285714285,0.0217142857142857,0.0,0.1274294096076274,0.2209072978303747,0.0483175150992234,0.018482921780275,0.0035587188612099,0.0448430493273542,0.099644128113879,0.0664006839555429,0.6232155163926358,0.7503700564827527,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2317,2317,W232922075395501,3512,Ujjain,Mahidpur,Mahidpurtown,5.21595507888818e-05,6.453733847922354e-07,0.5,0.0391082460381412,0.0,0.222976501305483,0.0258953168044077,0.0048214285714285,0.0074285714285714,0.0,0.055005500550055,0.1005917159763313,0.0293356341673856,0.0286854946029868,0.0023724792408066,0.0,0.1316725978647686,0.0534055286406383,0.6232155163926358,0.3717553900271092,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2318,2318,W233008076042001,3513,Ujjain,Tarana,Makdon,5.221117529102267e-05,6.373835797326128e-07,0.5,0.0364222401289282,0.0,0.1785900783289817,0.0286501377410468,0.0039285714285714,0.0182857142857142,0.0,0.0421708837550421,0.0690335305719921,0.0310612597066436,0.0322342155847996,0.0035587188612099,0.0448430493273542,0.1387900355871886,0.0497007694499857,0.6232155163926358,0.299934991227219,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2319,2319,W231215075403101,3514,Ujjain,Ujjain,Naikhedi,5.1180736552926175e-05,6.456188285661309e-07,0.75,0.0234219715283373,0.0,0.2198433420365535,0.0044077134986225,0.0023214285714285,0.0137142857142857,0.0,0.0632563256325632,0.0907297830374753,0.0440034512510785,0.0068017152151412,0.0023724792408066,0.0448430493273542,0.1138790035587188,0.0318039327443716,0.6232155163926358,0.40723860772311,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2320,2320,W230448075540701,3515,Ujjain,Ujjain,Narwar,5.076056096927634e-05,6.486319560003607e-07,0.75,0.0199033037872683,0.0,0.1686684073107049,0.0033057851239669,0.0046428571428571,0.024,0.0,0.0458379171250458,0.0690335305719921,0.0353753235547886,0.009611119325743,0.0023724792408066,0.0,0.1103202846975088,0.0269592476489028,0.6232155163926358,0.3176226530046135,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2321,2321,W232041075505701,3516,Ujjain,Ghatia,Nazarpur,5.168877635545151e-05,6.479661389120586e-07,0.5,0.0158205748052645,0.0,0.1148825065274151,0.0044077134986225,0.0021428571428571,0.0234285714285714,0.0,0.0375870920425375,0.0611439842209073,0.0301984469370146,0.0062102617181724,0.0023724792408066,0.0448430493273542,0.0676156583629893,0.0213166144200626,0.6232155163926358,0.2766735929940281,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2322,2322,W230226075565301,3517,Ujjain,Ujjain,Palkhanda,5.062820736984726e-05,6.492344730037706e-07,0.75,0.035132957292506,0.0,0.1754569190600522,0.0196143250688705,0.0075,0.044,0.0,0.0687568756875687,0.1104536489151873,0.0396893874029335,0.019961555522697,0.0035587188612099,0.0,0.0782918149466192,0.0479338842975206,0.6232155163926358,0.4388606106399956,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2323,2323,W231150075520001,3518,Ujjain,Ujjain,Patpala,5.116466799927968e-05,6.481478486673183e-07,0.5,0.010958904109589,0.0,0.0892950391644908,0.003526170798898,0.0016071428571428,0.0034285714285714,0.0,0.0192519251925192,0.0236686390532544,0.0293356341673856,0.0068017152151412,0.0023724792408066,0.0896860986547085,0.1032028469750889,0.0145910515816471,0.6232155163926358,0.1794476977194169,Safe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2324,2324,W231710075390701,3519,Ujjain,Ghatia,Ruie,5.146552602500129e-05,6.45245916754964e-07,0.5,0.0360461993016384,0.0,0.3248041775456919,0.0070523415977961,0.0039285714285714,0.0365714285714285,0.0,0.1090942427576091,0.155818540433925,0.0621225194132873,0.006653851840899,0.0023724792408066,0.0448430493273542,0.1245551601423487,0.0491878027928184,0.6232155163926358,0.6442486806792904,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2325,2325,W232823075581701,3520,Ujjain,Tarana,Rupakhedi,5.211168701206245e-05,6.495716937645017e-07,0.75,0.056003223207091,0.0,0.2516971279373368,0.0340495867768595,0.0253571428571428,0.0194285714285714,0.0,0.0678401173450678,0.1104536489151873,0.0388265746333045,0.0461333727635664,0.0023724792408066,0.0896860986547085,0.1281138790035587,0.0767170133941293,0.6232155163926358,0.4353230782845166,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2326,2326,W231600076034201,3521,Ujjain,Tarana,Sumra Kheda,5.140090992629516e-05,6.447848621520662e-07,0.75,0.0194198227236099,0.0,0.1148825065274151,0.0098071625344352,0.0057142857142857,0.0051428571428571,0.0,0.0146681334800146,0.0177514792899408,0.0276100086281277,0.0190743752772438,0.0023724792408066,0.0448430493273542,0.1316725978647686,0.0262752921060131,0.6232155163926358,0.1575797336001755,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2327,2327,W232026076022501,3522,Ujjain,Tarana,Tarana,5.164214336146467e-05,6.36905710197139e-07,0.75,0.0251947354284179,0.0,0.1973890339425587,0.0098071625344352,0.0035714285714285,0.0085714285714285,0.0,0.0577557755775577,0.0907297830374753,0.0379637618636755,0.011089753068165,0.0047449584816132,0.0,0.1387900355871886,0.0342547734397264,0.6232155163926358,0.3824758812347577,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
